-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/21/2022 through 12/21/2023 
Location: Latitude  -22.9478   Longitude -47.1487 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 755.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2023,6,25,20,69.44,0.0,93.44,2.09,22.64
2023,6,25,21,74.06,0.0,93.45,2.41,32.97
2023,6,25,22,77.75,0.0,93.44,2.61,38.55
2023,6,25,23,79.69,0.0,93.42,2.64,43.8
2023,6,26,0,80.44,0.0,93.4,2.57,47.34
2023,6,26,1,81.0,0.02,93.36,2.53,49.01
2023,6,26,2,81.31,0.02,93.32,2.51,51.45
2023,6,26,3,81.25,0.02,93.3,2.49,54.46
2023,6,26,4,80.81,0.0,93.3,2.4,57.09
2023,6,26,5,80.94,0.0,93.34,2.34,57.0
2023,6,26,6,82.06,0.0,93.41,2.37,54.37
2023,6,26,7,84.38,0.0,93.48,2.1,50.28
2023,6,26,8,68.12,0.0,93.54,2.49,43.47
2023,6,26,9,58.88,0.0,93.58,1.88,33.49
2023,6,26,10,48.25,0.0,93.57,2.43,39.52
2023,6,26,11,43.75,0.0,93.52,2.52,37.58
2023,6,26,12,41.31,0.0,93.44,2.24,32.3
2023,6,26,13,40.19,0.0,93.37,1.9,23.51
2023,6,26,14,40.06,0.0,93.3,1.73,15.48
2023,6,26,15,42.25,0.0,93.27,1.51,5.65
2023,6,26,16,53.44,0.0,93.29,1.09,351.35
2023,6,26,17,53.31,0.0,93.32,1.0,329.04
2023,6,26,18,51.25,0.0,93.37,0.87,331.59
2023,6,26,19,56.19,0.0,93.39,1.1,2.03
2023,6,26,20,66.31,0.0,93.4,1.85,14.21
2023,6,26,21,77.0,0.0,93.42,2.47,11.88
2023,6,26,22,84.12,0.0,93.42,2.72,7.92
2023,6,26,23,87.06,0.0,93.41,2.72,8.27
2023,6,27,0,88.38,0.0,93.39,2.67,10.78
2023,6,27,1,88.81,0.01,93.37,2.61,13.7
2023,6,27,2,88.25,0.01,93.35,2.5,17.81
2023,6,27,3,85.81,0.01,93.34,2.32,22.34
2023,6,27,4,83.81,0.0,93.34,2.31,26.74
2023,6,27,5,83.31,0.0,93.36,2.56,28.44
2023,6,27,6,83.5,0.0,93.39,2.85,27.41
2023,6,27,7,79.25,0.0,93.44,2.65,24.98
2023,6,27,8,59.94,0.0,93.48,3.5,19.81
2023,6,27,9,51.62,0.0,93.51,3.81,355.65
2023,6,27,10,46.06,0.0,93.5,5.28,340.12
2023,6,27,11,44.12,0.0,93.46,5.47,335.63
2023,6,27,12,42.88,0.0,93.38,5.33,332.19
2023,6,27,13,42.0,0.0,93.29,5.18,330.92
2023,6,27,14,42.12,0.0,93.22,5.0,333.03
2023,6,27,15,44.31,0.0,93.18,4.54,334.71
2023,6,27,16,59.94,0.0,93.19,2.58,333.36
2023,6,27,17,74.75,0.0,93.23,2.53,337.15
2023,6,27,18,74.38,0.0,93.28,2.46,348.44
2023,6,27,19,76.0,0.0,93.32,2.46,2.0
2023,6,27,20,80.69,0.0,93.35,2.65,13.3
2023,6,27,21,85.75,0.0,93.35,2.87,19.37
2023,6,27,22,89.25,0.0,93.34,3.02,20.31
2023,6,27,23,91.81,0.0,93.32,3.0,18.06
2023,6,28,0,94.38,0.0,93.31,2.93,12.93
2023,6,28,1,96.5,0.0,93.31,2.82,6.36
2023,6,28,2,98.31,0.0,93.3,2.73,359.84
2023,6,28,3,100.0,0.0,93.3,2.71,354.72
2023,6,28,4,100.0,0.0,93.3,2.74,352.15
2023,6,28,5,100.0,0.0,93.34,2.79,351.14
2023,6,28,6,100.0,0.0,93.4,2.82,350.59
2023,6,28,7,92.12,0.0,93.47,2.97,347.86
2023,6,28,8,79.0,0.0,93.53,3.54,343.85
2023,6,28,9,67.19,0.0,93.56,3.83,337.31
2023,6,28,10,53.38,0.0,93.55,5.63,321.65
2023,6,28,11,47.88,0.0,93.5,6.44,315.0
2023,6,28,12,45.62,0.0,93.43,6.31,311.54
2023,6,28,13,44.06,0.0,93.36,5.94,308.27
2023,6,28,14,44.0,0.0,93.31,5.37,306.19
2023,6,28,15,45.75,0.0,93.29,4.54,303.06
2023,6,28,16,61.44,0.0,93.31,2.48,299.63
2023,6,28,17,74.94,0.0,93.34,2.44,298.13
2023,6,28,18,72.38,0.0,93.39,2.22,299.0
2023,6,28,19,70.62,0.0,93.44,1.96,297.08
2023,6,28,20,70.25,0.0,93.48,1.76,286.75
2023,6,28,21,71.25,0.0,93.5,1.66,269.73
2023,6,28,22,74.06,0.0,93.52,1.72,246.94
2023,6,28,23,77.5,0.0,93.52,1.9,225.33
2023,6,29,0,80.44,0.0,93.52,1.96,205.44
2023,6,29,1,81.69,0.0,93.48,1.98,181.81
2023,6,29,2,85.0,0.0,93.44,2.21,158.61
2023,6,29,3,88.88,0.0,93.42,2.51,142.45
2023,6,29,4,90.5,0.0,93.41,2.73,130.35
2023,6,29,5,93.88,0.0,93.43,3.03,118.35
2023,6,29,6,100.0,0.0,93.49,3.21,108.61
2023,6,29,7,92.38,0.02,93.55,3.79,104.09
2023,6,29,8,77.88,0.0,93.63,4.05,107.74
2023,6,29,9,62.88,0.0,93.67,4.44,108.56
2023,6,29,10,55.69,0.0,93.68,3.81,107.28
2023,6,29,11,51.44,0.0,93.65,3.31,113.84
2023,6,29,12,49.0,0.01,93.59,3.26,125.55
2023,6,29,13,47.94,0.01,93.52,3.47,132.81
2023,6,29,14,48.5,0.02,93.47,3.75,135.68
2023,6,29,15,51.56,0.02,93.46,4.22,137.78
2023,6,29,16,60.62,0.01,93.48,4.67,141.86
2023,6,29,17,77.56,0.01,93.55,5.05,144.19
2023,6,29,18,89.31,0.01,93.63,5.62,141.71
2023,6,29,19,94.38,0.01,93.7,5.38,139.89
2023,6,29,20,95.06,0.01,93.76,5.47,134.54
2023,6,29,21,95.56,0.02,93.79,5.16,133.16
2023,6,29,22,95.81,0.02,93.79,5.04,132.61
2023,6,29,23,95.94,0.02,93.77,5.12,128.74
2023,6,30,0,96.31,0.02,93.73,5.02,124.6
2023,6,30,1,96.69,0.02,93.69,4.87,121.01
2023,6,30,2,96.5,0.01,93.65,4.89,116.28
2023,6,30,3,96.88,0.01,93.6,4.63,109.23
2023,6,30,4,99.44,0.01,93.57,3.79,103.95
2023,6,30,5,98.62,0.01,93.57,3.71,100.18
2023,6,30,6,98.0,0.01,93.62,3.42,99.59
2023,6,30,7,93.75,0.0,93.68,3.75,97.05
2023,6,30,8,83.81,0.0,93.73,3.78,89.41
2023,6,30,9,71.5,0.0,93.77,3.37,79.73
2023,6,30,10,60.75,0.0,93.77,2.04,57.83
2023,6,30,11,53.69,0.0,93.72,1.11,2.42
2023,6,30,12,50.0,0.0,93.64,1.19,307.55
2023,6,30,13,48.25,0.0,93.57,1.51,269.7
2023,6,30,14,47.94,0.0,93.51,1.75,240.8
2023,6,30,15,49.94,0.0,93.47,1.79,211.95
2023,6,30,16,62.12,0.0,93.45,1.72,181.3
2023,6,30,17,78.5,0.0,93.46,2.27,160.69
2023,6,30,18,83.94,0.0,93.49,2.8,146.04
2023,6,30,19,91.31,0.0,93.55,3.24,134.32
2023,6,30,20,97.06,0.0,93.6,3.67,126.26
2023,6,30,21,99.94,0.0,93.61,3.52,118.21
2023,6,30,22,99.44,0.0,93.61,3.39,112.9
2023,6,30,23,99.12,0.0,93.58,3.08,106.23
2023,7,1,0,99.38,0.0,93.55,2.65,98.3
2023,7,1,1,99.62,0.0,93.51,2.22,91.21
2023,7,1,2,100.0,0.0,93.46,1.93,81.61
2023,7,1,3,100.0,0.0,93.43,1.79,70.06
2023,7,1,4,100.0,0.0,93.42,1.82,59.25
2023,7,1,5,100.0,0.0,93.46,1.89,53.56
2023,7,1,6,100.0,0.0,93.5,1.98,50.6
2023,7,1,7,94.19,0.0,93.54,2.13,45.59
2023,7,1,8,79.06,0.0,93.58,1.85,34.16
2023,7,1,9,64.81,0.0,93.62,1.02,347.14
2023,7,1,10,55.0,0.0,93.6,1.6,304.23
2023,7,1,11,50.69,0.0,93.53,2.5,293.6
2023,7,1,12,48.0,0.0,93.44,2.82,279.88
2023,7,1,13,46.62,0.0,93.34,2.82,263.64
2023,7,1,14,46.88,0.0,93.26,2.81,247.93
2023,7,1,15,48.56,0.0,93.21,2.76,231.31
2023,7,1,16,59.62,0.0,93.19,2.12,212.99
2023,7,1,17,78.81,0.0,93.21,2.38,190.39
2023,7,1,18,83.31,0.01,93.26,2.69,172.83
2023,7,1,19,89.12,0.01,93.31,2.77,156.19
2023,7,1,20,96.94,0.0,93.36,2.88,144.37
2023,7,1,21,100.0,0.0,93.39,2.85,136.89
2023,7,1,22,100.0,0.0,93.4,2.75,133.27
2023,7,1,23,100.0,0.0,93.4,2.51,133.74
2023,7,2,0,100.0,0.0,93.39,2.27,138.07
2023,7,2,1,100.0,0.0,93.35,2.16,138.66
2023,7,2,2,100.0,0.0,93.29,2.03,134.69
2023,7,2,3,100.0,0.0,93.23,1.91,127.01
2023,7,2,4,100.0,0.0,93.21,1.84,120.92
2023,7,2,5,100.0,0.0,93.25,1.9,123.62
2023,7,2,6,100.0,0.0,93.29,2.05,126.17
2023,7,2,7,95.38,0.0,93.34,2.49,125.04
2023,7,2,8,82.94,0.0,93.41,2.99,129.27
2023,7,2,9,69.06,0.0,93.48,2.67,137.49
2023,7,2,10,52.5,0.0,93.46,2.36,153.27
2023,7,2,11,42.75,0.0,93.37,2.43,169.81
2023,7,2,12,39.56,0.0,93.25,2.49,178.38
2023,7,2,13,39.06,0.0,93.13,2.46,180.91
2023,7,2,14,40.06,0.0,93.07,2.63,178.81
2023,7,2,15,42.5,0.0,93.05,3.05,172.95
2023,7,2,16,55.12,0.0,93.07,2.74,161.36
2023,7,2,17,76.25,0.0,93.13,2.84,149.63
2023,7,2,18,82.19,0.0,93.24,4.09,140.59
2023,7,2,19,90.5,0.0,93.33,4.81,133.62
2023,7,2,20,96.5,0.0,93.38,4.18,128.48
2023,7,2,21,98.06,0.0,93.41,3.9,126.85
2023,7,2,22,98.38,0.0,93.44,3.8,125.88
2023,7,2,23,98.88,0.0,93.44,3.59,123.45
2023,7,3,0,99.38,0.0,93.41,3.43,120.36
2023,7,3,1,99.69,0.0,93.39,3.29,118.94
2023,7,3,2,100.0,0.0,93.37,3.24,119.66
2023,7,3,3,99.88,0.0,93.36,3.46,120.5
2023,7,3,4,99.62,0.0,93.38,3.76,120.45
2023,7,3,5,98.12,0.0,93.41,4.15,119.08
2023,7,3,6,97.0,0.0,93.47,4.3,118.34
2023,7,3,7,91.81,0.0,93.54,4.97,115.64
2023,7,3,8,79.69,0.0,93.6,5.65,112.42
2023,7,3,9,67.5,0.0,93.66,5.46,112.56
2023,7,3,10,59.25,0.0,93.66,4.98,116.44
2023,7,3,11,53.94,0.0,93.61,4.65,123.42
2023,7,3,12,50.81,0.0,93.55,4.62,128.34
2023,7,3,13,49.5,0.0,93.47,4.69,130.88
2023,7,3,14,49.81,0.0,93.42,4.87,133.37
2023,7,3,15,52.31,0.0,93.4,5.09,134.75
2023,7,3,16,57.69,0.0,93.43,5.05,135.88
2023,7,3,17,70.25,0.0,93.48,4.3,139.05
2023,7,3,18,79.81,0.0,93.53,4.45,137.77
2023,7,3,19,86.06,0.0,93.58,4.49,134.72
2023,7,3,20,90.94,0.0,93.62,4.41,131.55
2023,7,3,21,94.69,0.0,93.65,4.3,127.24
2023,7,3,22,97.44,0.0,93.65,4.11,122.51
2023,7,3,23,99.31,0.0,93.62,3.84,116.62
2023,7,4,0,100.0,0.0,93.58,3.74,112.33
2023,7,4,1,98.56,0.0,93.54,3.98,110.57
2023,7,4,2,97.5,0.0,93.51,4.09,109.75
2023,7,4,3,96.25,0.0,93.48,4.11,107.23
2023,7,4,4,97.12,0.0,93.47,3.82,103.01
2023,7,4,5,96.62,0.0,93.49,3.9,99.22
2023,7,4,6,95.88,0.0,93.54,3.92,94.69
2023,7,4,7,91.56,0.0,93.6,4.12,90.54
2023,7,4,8,78.25,0.0,93.65,3.96,85.25
2023,7,4,9,62.62,0.0,93.67,3.24,78.58
2023,7,4,10,48.25,0.0,93.64,1.94,60.54
2023,7,4,11,43.12,0.0,93.58,1.19,16.77
2023,7,4,12,40.88,0.0,93.5,1.39,338.92
2023,7,4,13,40.19,0.0,93.43,1.71,321.5
2023,7,4,14,40.62,0.0,93.38,1.82,310.82
2023,7,4,15,42.38,0.0,93.35,1.71,304.78
2023,7,4,16,51.31,0.01,93.36,1.25,298.32
2023,7,4,17,58.88,0.01,93.38,0.92,266.09
2023,7,4,18,56.81,0.0,93.4,0.82,192.17
2023,7,4,19,66.88,0.0,93.42,1.5,135.21
2023,7,4,20,77.38,0.0,93.43,2.2,104.83
2023,7,4,21,84.62,0.0,93.44,2.61,81.75
2023,7,4,22,88.06,0.0,93.46,2.79,68.62
2023,7,4,23,90.69,0.0,93.47,2.78,63.29
2023,7,5,0,92.5,0.0,93.48,2.76,61.62
2023,7,5,1,93.44,0.0,93.46,2.77,59.53
2023,7,5,2,94.38,0.0,93.43,2.8,56.84
2023,7,5,3,95.69,0.0,93.41,2.82,53.45
2023,7,5,4,97.75,0.0,93.42,2.78,49.1
2023,7,5,5,99.94,0.0,93.46,2.68,43.46
2023,7,5,6,100.0,0.0,93.52,2.58,37.01
2023,7,5,7,89.0,0.0,93.58,2.75,32.11
2023,7,5,8,75.19,0.0,93.64,2.94,28.88
2023,7,5,9,59.5,0.0,93.68,3.02,11.8
2023,7,5,10,47.62,0.0,93.67,3.18,348.52
2023,7,5,11,43.0,0.0,93.62,3.51,336.63
2023,7,5,12,40.12,0.0,93.54,3.86,331.1
2023,7,5,13,38.62,0.0,93.44,4.12,328.66
2023,7,5,14,38.19,0.0,93.36,4.13,328.05
2023,7,5,15,39.0,0.0,93.32,3.86,328.5
2023,7,5,16,53.75,0.0,93.31,2.32,331.71
2023,7,5,17,69.25,0.0,93.32,2.37,347.25
2023,7,5,18,71.0,0.0,93.34,2.51,7.32
2023,7,5,19,76.0,0.0,93.37,2.78,22.46
2023,7,5,20,80.19,0.0,93.42,2.95,30.78
2023,7,5,21,83.12,0.0,93.45,3.0,34.72
2023,7,5,22,83.94,0.0,93.46,3.09,35.62
2023,7,5,23,84.19,0.0,93.45,3.12,34.09
2023,7,6,0,84.75,0.0,93.44,3.12,33.65
2023,7,6,1,85.19,0.01,93.4,3.11,33.73
2023,7,6,2,86.0,0.01,93.35,3.05,32.35
2023,7,6,3,86.44,0.01,93.32,3.01,30.43
2023,7,6,4,86.31,0.0,93.31,3.02,28.42
2023,7,6,5,85.69,0.0,93.33,3.06,26.5
2023,7,6,6,85.44,0.0,93.36,3.09,25.33
2023,7,6,7,75.75,0.0,93.39,3.32,24.33
2023,7,6,8,62.31,0.0,93.43,3.71,20.23
2023,7,6,9,51.56,0.0,93.47,3.81,3.41
2023,7,6,10,42.38,0.0,93.47,4.39,346.51
2023,7,6,11,39.31,0.0,93.4,4.28,338.35
2023,7,6,12,37.06,0.0,93.29,4.37,333.8
2023,7,6,13,35.62,0.0,93.2,4.38,329.23
2023,7,6,14,35.44,0.0,93.13,4.22,325.87
2023,7,6,15,36.81,0.0,93.1,3.88,324.58
2023,7,6,16,51.31,0.0,93.1,2.41,326.52
2023,7,6,17,68.56,0.0,93.11,2.53,335.34
2023,7,6,18,70.44,0.0,93.14,2.65,350.68
2023,7,6,19,73.75,0.0,93.18,2.84,4.11
2023,7,6,20,76.94,0.0,93.21,3.01,11.22
2023,7,6,21,80.38,0.0,93.24,3.07,16.09
2023,7,6,22,83.31,0.0,93.25,3.08,18.62
2023,7,6,23,84.81,0.0,93.23,3.13,19.11
2023,7,7,0,85.94,0.0,93.21,3.1,16.38
2023,7,7,1,86.44,0.01,93.18,3.07,12.05
2023,7,7,2,87.12,0.01,93.16,3.03,7.55
2023,7,7,3,87.56,0.01,93.14,3.04,3.09
2023,7,7,4,87.94,0.0,93.14,3.05,0.29
2023,7,7,5,88.38,0.0,93.19,3.06,358.97
2023,7,7,6,88.94,0.0,93.25,3.05,1.18
2023,7,7,7,78.56,0.0,93.29,3.16,5.82
2023,7,7,8,63.69,0.0,93.32,3.78,6.76
2023,7,7,9,50.69,0.0,93.33,3.78,354.3
2023,7,7,10,39.06,0.0,93.31,4.0,336.04
2023,7,7,11,35.19,0.0,93.24,3.71,324.94
2023,7,7,12,33.88,0.0,93.14,3.44,314.91
2023,7,7,13,33.75,0.0,93.05,3.19,303.61
2023,7,7,14,34.5,0.0,92.99,2.89,297.4
2023,7,7,15,36.69,0.0,92.96,2.52,297.36
2023,7,7,16,51.5,0.0,92.97,1.64,301.57
2023,7,7,17,58.75,0.0,93.0,1.51,316.89
2023,7,7,18,58.25,0.0,93.03,1.43,339.19
2023,7,7,19,58.94,0.0,93.07,1.64,0.55
2023,7,7,20,63.75,0.0,93.09,2.05,15.95
2023,7,7,21,70.38,0.0,93.09,2.5,24.16
2023,7,7,22,74.56,0.0,93.08,2.8,26.21
2023,7,7,23,76.31,0.0,93.05,2.99,24.69
2023,7,8,0,76.94,0.0,93.01,3.12,23.8
2023,7,8,1,77.44,0.0,92.97,3.13,23.1
2023,7,8,2,78.25,0.0,92.93,3.12,21.43
2023,7,8,3,79.25,0.0,92.9,3.09,17.38
2023,7,8,4,80.56,0.0,92.89,3.07,12.94
2023,7,8,5,81.19,0.0,92.91,3.12,5.6
2023,7,8,6,81.75,0.0,92.96,3.2,358.04
2023,7,8,7,72.44,0.0,93.02,3.61,353.29
2023,7,8,8,60.12,0.0,93.07,4.43,347.68
2023,7,8,9,50.25,0.0,93.1,4.58,339.0
2023,7,8,10,39.56,0.0,93.08,5.95,323.54
2023,7,8,11,36.75,0.0,93.02,6.6,313.61
2023,7,8,12,36.38,0.0,92.93,6.3,310.68
2023,7,8,13,37.12,0.0,92.83,6.09,306.91
2023,7,8,14,38.44,0.0,92.76,6.05,301.33
2023,7,8,15,42.0,0.0,92.71,5.61,298.53
2023,7,8,16,50.75,0.0,92.71,3.96,298.89
2023,7,8,17,67.69,0.06,92.77,3.03,294.98
2023,7,8,18,74.19,0.07,92.82,2.96,293.32
2023,7,8,19,76.94,0.04,92.88,2.88,295.04
2023,7,8,20,79.94,0.03,92.94,2.94,294.32
2023,7,8,21,82.38,0.06,93.0,2.82,288.23
2023,7,8,22,84.75,0.0,93.04,2.59,277.98
2023,7,8,23,86.69,0.03,93.04,2.27,262.09
2023,7,9,0,88.94,0.19,93.05,2.06,245.38
2023,7,9,1,90.75,0.43,93.04,1.88,231.23
2023,7,9,2,89.19,0.45,92.99,1.44,215.75
2023,7,9,3,92.31,0.51,93.02,1.52,204.98
2023,7,9,4,93.44,0.61,93.04,1.35,174.69
2023,7,9,5,95.0,0.76,93.09,1.17,165.31
2023,7,9,6,95.56,0.37,93.17,1.24,140.1
2023,7,9,7,95.25,0.1,93.21,1.68,95.07
2023,7,9,8,92.81,0.03,93.25,2.27,72.75
2023,7,9,9,90.19,0.21,93.32,1.83,51.07
2023,7,9,10,86.38,0.41,93.34,1.89,24.87
2023,7,9,11,78.56,0.31,93.29,2.71,2.81
2023,7,9,12,67.12,0.1,93.2,3.38,341.52
2023,7,9,13,61.31,0.13,93.12,3.7,321.0
2023,7,9,14,61.69,0.1,93.09,3.63,312.73
2023,7,9,15,66.12,0.09,93.1,3.08,313.56
2023,7,9,16,78.38,0.04,93.13,1.75,313.91
2023,7,9,17,89.44,0.02,93.19,0.88,299.3
2023,7,9,18,89.12,0.01,93.23,0.27,115.82
2023,7,9,19,93.62,0.0,93.25,1.32,97.46
2023,7,9,20,95.81,0.0,93.26,1.93,90.93
2023,7,9,21,97.88,0.0,93.26,2.18,83.0
2023,7,9,22,99.12,0.0,93.26,2.26,77.41
2023,7,9,23,100.0,0.0,93.26,2.3,72.18
2023,7,10,0,100.0,0.0,93.26,2.36,67.85
2023,7,10,1,100.0,0.0,93.23,2.42,59.54
2023,7,10,2,100.0,0.03,93.19,2.49,49.57
2023,7,10,3,99.25,0.04,93.13,2.62,40.53
2023,7,10,4,97.81,0.11,93.11,2.68,33.69
2023,7,10,5,96.88,0.34,93.13,2.68,27.24
2023,7,10,6,96.25,0.28,93.17,2.62,22.97
2023,7,10,7,92.19,0.1,93.24,2.2,17.6
2023,7,10,8,85.44,0.04,93.23,3.14,22.04
2023,7,10,9,77.06,0.02,93.22,3.07,12.05
2023,7,10,10,59.31,0.0,93.24,3.38,333.38
2023,7,10,11,53.56,0.0,93.2,3.98,313.65
2023,7,10,12,52.94,0.01,93.13,4.59,310.31
2023,7,10,13,53.19,0.03,93.06,4.87,309.54
2023,7,10,14,55.19,0.02,93.02,4.47,308.61
2023,7,10,15,60.5,0.02,92.99,3.21,311.45
2023,7,10,16,74.94,0.01,92.98,1.76,321.5
2023,7,10,17,80.88,0.01,92.98,2.0,335.24
2023,7,10,18,81.31,0.02,93.0,2.2,342.85
2023,7,10,19,83.62,0.02,93.02,2.47,346.1
2023,7,10,20,85.38,0.0,93.04,2.58,344.7
2023,7,10,21,86.62,0.0,93.05,2.58,343.27
2023,7,10,22,88.0,0.0,93.05,2.59,342.6
2023,7,10,23,88.94,0.0,93.08,2.48,335.62
2023,7,11,0,90.06,0.0,93.09,2.44,333.52
2023,7,11,1,91.88,0.02,93.06,2.46,339.32
2023,7,11,2,92.25,0.01,93.02,2.44,346.32
2023,7,11,3,93.38,0.03,93.02,2.41,355.73
2023,7,11,4,95.12,0.0,93.03,2.45,5.31
2023,7,11,5,95.5,0.0,93.06,2.53,11.41
2023,7,11,6,94.69,0.01,93.09,2.63,15.36
2023,7,11,7,86.62,0.01,93.12,2.53,16.7
2023,7,11,8,73.62,0.0,93.16,2.96,15.95
2023,7,11,9,59.69,0.0,93.21,2.25,352.83
2023,7,11,10,47.81,0.0,93.19,3.58,318.8
2023,7,11,11,44.94,0.0,93.14,4.46,308.46
2023,7,11,12,43.62,0.0,93.05,4.64,303.61
2023,7,11,13,42.94,0.0,92.97,4.46,300.43
2023,7,11,14,42.94,0.0,92.88,4.01,299.76
2023,7,11,15,44.19,0.0,92.83,3.37,301.33
2023,7,11,16,57.56,0.0,92.82,1.94,304.52
2023,7,11,17,63.0,0.0,92.84,1.34,302.39
2023,7,11,18,54.19,0.0,92.89,0.52,282.15
2023,7,11,19,56.06,0.0,92.93,0.66,143.67
2023,7,11,20,67.12,0.0,92.95,1.43,115.3
2023,7,11,21,75.0,0.0,92.95,1.97,92.05
2023,7,11,22,80.31,0.0,92.91,2.37,69.36
2023,7,11,23,82.56,0.0,92.87,2.63,49.82
2023,7,12,0,83.88,0.0,92.85,2.76,33.55
2023,7,12,1,85.0,0.0,92.83,2.8,21.06
2023,7,12,2,86.38,0.0,92.82,2.79,12.29
2023,7,12,3,87.81,0.0,92.8,2.73,7.39
2023,7,12,4,89.5,0.0,92.79,2.71,5.63
2023,7,12,5,90.12,0.0,92.8,2.65,6.6
2023,7,12,6,90.06,0.0,92.83,2.66,10.65
2023,7,12,7,79.69,0.0,92.86,2.95,14.4
2023,7,12,8,65.31,0.0,92.89,3.43,14.38
2023,7,12,9,53.69,0.0,92.91,3.36,4.93
2023,7,12,10,41.44,0.0,92.87,4.55,350.41
2023,7,12,11,35.12,0.0,92.79,6.14,337.16
2023,7,12,12,33.56,0.0,92.68,7.18,329.7
2023,7,12,13,34.38,0.01,92.57,7.77,326.82
2023,7,12,14,37.38,0.02,92.49,7.58,325.67
2023,7,12,15,40.94,0.01,92.45,6.92,325.48
2023,7,12,16,49.06,0.0,92.43,5.22,325.74
2023,7,12,17,60.5,0.0,92.45,4.14,327.24
2023,7,12,18,65.06,0.0,92.48,4.21,328.43
2023,7,12,19,66.06,0.01,92.51,4.68,329.5
2023,7,12,20,64.31,0.01,92.52,5.93,330.06
2023,7,12,21,63.75,0.0,92.48,6.88,330.99
2023,7,12,22,64.0,0.0,92.44,7.41,330.57
2023,7,12,23,63.75,0.0,92.41,7.55,328.98
2023,7,13,0,66.62,0.0,92.39,6.9,330.71
2023,7,13,1,69.38,0.0,92.38,6.65,335.93
2023,7,13,2,70.75,0.0,92.35,6.95,335.77
2023,7,13,3,71.19,0.0,92.33,6.79,333.7
2023,7,13,4,73.25,0.0,92.33,6.38,336.54
2023,7,13,5,72.44,0.0,92.34,6.68,337.58
2023,7,13,6,73.56,0.0,92.36,6.97,337.03
2023,7,13,7,72.62,0.0,92.41,7.44,336.53
2023,7,13,8,64.06,0.0,92.46,7.98,329.52
2023,7,13,9,54.88,0.0,92.52,9.4,313.22
2023,7,13,10,50.06,0.0,92.55,10.53,302.52
2023,7,13,11,50.19,0.0,92.52,10.92,298.6
2023,7,13,12,51.81,0.0,92.47,11.0,296.16
2023,7,13,13,48.94,0.0,92.4,10.66,294.91
2023,7,13,14,42.69,0.0,92.36,10.01,293.54
2023,7,13,15,35.31,0.0,92.35,8.98,292.57
2023,7,13,16,33.0,0.0,92.39,6.91,290.85
2023,7,13,17,43.25,0.0,92.49,4.62,286.6
2023,7,13,18,45.38,0.0,92.6,4.66,280.52
2023,7,13,19,49.75,0.0,92.74,4.12,275.22
2023,7,13,20,58.69,0.0,92.78,3.16,277.81
2023,7,13,21,60.62,0.0,92.85,3.39,279.68
2023,7,13,22,64.94,0.0,92.86,3.32,289.67
2023,7,13,23,66.81,0.0,92.9,3.97,289.68
2023,7,14,0,70.81,0.0,92.88,3.7,283.3
2023,7,14,1,73.88,0.0,92.87,3.87,266.88
2023,7,14,2,77.94,0.0,92.86,3.39,265.9
2023,7,14,3,88.06,0.0,92.87,2.35,272.28
2023,7,14,4,97.25,0.0,92.9,2.19,266.73
2023,7,14,5,100.0,0.02,92.96,2.15,252.88
2023,7,14,6,100.0,0.03,93.05,1.87,237.31
2023,7,14,7,92.62,0.01,93.14,2.74,210.07
2023,7,14,8,73.62,0.0,93.23,3.45,188.46
2023,7,14,9,55.38,0.0,93.3,3.18,179.58
2023,7,14,10,43.19,0.0,93.32,2.89,179.69
2023,7,14,11,36.19,0.0,93.27,2.74,178.86
2023,7,14,12,32.38,0.0,93.18,2.57,173.18
2023,7,14,13,30.38,0.0,93.1,2.41,168.03
2023,7,14,14,30.0,0.0,93.05,2.48,164.65
2023,7,14,15,31.62,0.0,93.05,2.95,158.54
2023,7,14,16,38.31,0.0,93.07,3.34,151.34
2023,7,14,17,62.0,0.0,93.11,3.11,147.19
2023,7,14,18,70.12,0.0,93.18,4.77,139.58
2023,7,14,19,80.69,0.0,93.26,5.32,133.57
2023,7,14,20,88.62,0.0,93.32,4.82,130.14
2023,7,14,21,93.94,0.0,93.36,4.36,128.53
2023,7,14,22,98.12,0.0,93.39,4.0,127.86
2023,7,14,23,99.31,0.0,93.38,4.09,126.54
2023,7,15,0,98.5,0.0,93.37,4.39,124.2
2023,7,15,1,96.88,0.0,93.33,4.73,120.04
2023,7,15,2,98.12,0.0,93.29,4.3,118.75
2023,7,15,3,97.56,0.0,93.26,4.35,117.58
2023,7,15,4,97.25,0.0,93.25,4.33,113.93
2023,7,15,5,96.19,0.0,93.28,4.39,108.14
2023,7,15,6,97.75,0.0,93.33,3.95,101.87
2023,7,15,7,91.19,0.0,93.38,4.45,94.94
2023,7,15,8,74.81,0.0,93.42,4.46,85.88
