-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/21/2022 through 12/21/2023 
Location: Latitude  -22.9478   Longitude -47.1487 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 755.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M
2023,4,16,4,6.86,117.27
2023,4,16,5,6.97,114.09
2023,4,16,6,6.48,110.99
2023,4,16,7,6.09,103.43
2023,4,16,8,5.89,93.57
2023,4,16,9,4.84,84.07
2023,4,16,10,3.5,72.05
2023,4,16,11,2.4,53.47
2023,4,16,12,1.75,28.28
2023,4,16,13,1.6,2.51
2023,4,16,14,1.56,329.58
2023,4,16,15,1.55,298.63
2023,4,16,16,1.22,290.98
2023,4,16,17,0.64,337.17
2023,4,16,18,0.91,40.5
2023,4,16,19,1.14,55.01
2023,4,16,20,1.47,67.8
2023,4,16,21,1.6,91.4
2023,4,16,22,1.9,104.55
2023,4,16,23,2.01,76.29
2023,4,17,0,2.47,32.33
2023,4,17,1,4.25,11.66
2023,4,17,2,5.52,1.05
2023,4,17,3,5.63,356.82
2023,4,17,4,5.29,358.05
2023,4,17,5,5.1,352.78
2023,4,17,6,5.14,352.84
2023,4,17,7,4.6,7.32
2023,4,17,8,4.8,5.04
2023,4,17,9,5.8,354.59
2023,4,17,10,7.1,351.46
2023,4,17,11,8.44,341.67
2023,4,17,12,8.95,328.13
2023,4,17,13,9.34,319.78
2023,4,17,14,9.04,313.6
2023,4,17,15,8.12,312.43
2023,4,17,16,6.83,319.59
2023,4,17,17,6.8,328.19
2023,4,17,18,7.11,333.91
2023,4,17,19,7.06,339.34
2023,4,17,20,7.18,342.08
2023,4,17,21,7.52,341.15
2023,4,17,22,8.09,337.35
2023,4,17,23,8.97,333.08
2023,4,18,0,8.85,325.22
2023,4,18,1,7.66,320.01
2023,4,18,2,5.98,326.89
2023,4,18,3,5.67,336.47
2023,4,18,4,6.12,337.33
2023,4,18,5,6.5,333.68
2023,4,18,6,6.75,332.37
2023,4,18,7,6.88,328.84
2023,4,18,8,7.23,320.26
2023,4,18,9,7.92,315.04
2023,4,18,10,8.97,310.34
2023,4,18,11,9.55,308.52
2023,4,18,12,10.17,309.79
2023,4,18,13,10.73,310.87
2023,4,18,14,11.01,312.35
2023,4,18,15,10.53,314.22
2023,4,18,16,9.79,316.94
2023,4,18,17,9.94,319.85
2023,4,18,18,10.0,320.52
2023,4,18,19,9.67,319.29
2023,4,18,20,9.05,321.63
2023,4,18,21,9.28,322.18
2023,4,18,22,9.16,316.56
2023,4,18,23,7.94,313.13
2023,4,19,0,7.35,312.37
2023,4,19,1,6.46,293.13
2023,4,19,2,6.84,234.15
2023,4,19,3,6.61,201.63
2023,4,19,4,5.01,182.23
2023,4,19,5,3.71,123.82
2023,4,19,6,1.39,98.4
2023,4,19,7,1.07,230.36
2023,4,19,8,3.89,248.33
2023,4,19,9,4.73,260.58
2023,4,19,10,5.64,270.24
2023,4,19,11,5.97,276.16
2023,4,19,12,5.87,280.97
2023,4,19,13,5.72,284.64
2023,4,19,14,5.75,291.86
2023,4,19,15,6.25,300.57
2023,4,19,16,6.3,306.17
2023,4,19,17,6.53,306.73
2023,4,19,18,7.35,302.54
2023,4,19,19,8.02,294.69
2023,4,19,20,8.22,282.24
2023,4,19,21,7.49,272.81
2023,4,19,22,6.85,273.27
2023,4,19,23,6.63,275.82
2023,4,20,0,6.62,275.89
2023,4,20,1,6.28,273.78
2023,4,20,2,5.75,269.22
2023,4,20,3,5.27,264.64
2023,4,20,4,4.77,263.32
2023,4,20,5,4.04,265.79
2023,4,20,6,3.11,271.44
2023,4,20,7,2.05,269.56
2023,4,20,8,3.97,225.08
2023,4,20,9,3.47,222.99
2023,4,20,10,3.06,234.89
2023,4,20,11,3.26,246.57
2023,4,20,12,3.66,250.79
2023,4,20,13,3.66,249.24
2023,4,20,14,3.26,244.48
2023,4,20,15,2.7,234.19
2023,4,20,16,2.36,211.06
2023,4,20,17,3.25,179.04
2023,4,20,18,5.33,157.15
2023,4,20,19,7.1,142.92
2023,4,20,20,7.84,135.93
2023,4,20,21,8.04,134.17
2023,4,20,22,7.8,134.27
2023,4,20,23,7.46,132.5
2023,4,21,0,7.46,130.07
2023,4,21,1,7.18,127.31
2023,4,21,2,7.01,125.48
2023,4,21,3,7.14,123.34
2023,4,21,4,7.26,121.12
2023,4,21,5,7.36,118.03
2023,4,21,6,7.06,115.63
2023,4,21,7,6.79,116.09
2023,4,21,8,7.82,114.11
2023,4,21,9,7.96,111.73
2023,4,21,10,7.76,109.29
2023,4,21,11,7.36,107.11
2023,4,21,12,6.92,106.12
2023,4,21,13,6.56,106.54
2023,4,21,14,6.38,108.35
2023,4,21,15,6.42,112.6
2023,4,21,16,6.79,122.41
2023,4,21,17,8.22,128.32
2023,4,21,18,9.57,125.66
2023,4,21,19,9.6,121.43
2023,4,21,20,9.33,115.88
2023,4,21,21,8.5,111.19
2023,4,21,22,7.61,110.31
2023,4,21,23,7.56,106.51
2023,4,22,0,7.22,102.88
2023,4,22,1,6.91,99.24
2023,4,22,2,6.32,95.82
2023,4,22,3,5.97,95.26
2023,4,22,4,5.54,98.27
2023,4,22,5,5.33,102.79
2023,4,22,6,5.34,103.87
2023,4,22,7,4.8,100.21
2023,4,22,8,4.42,97.83
2023,4,22,9,3.84,93.74
2023,4,22,10,2.83,96.65
2023,4,22,11,1.89,108.06
2023,4,22,12,1.44,138.96
2023,4,22,13,1.72,159.5
2023,4,22,14,2.12,162.84
2023,4,22,15,2.84,160.72
2023,4,22,16,4.09,158.97
2023,4,22,17,5.87,155.65
2023,4,22,18,7.56,147.23
2023,4,22,19,7.6,138.5
2023,4,22,20,7.32,132.36
2023,4,22,21,7.14,128.42
2023,4,22,22,6.85,125.34
2023,4,22,23,6.74,121.77
2023,4,23,0,6.82,117.56
2023,4,23,1,6.67,114.19
2023,4,23,2,6.51,109.57
2023,4,23,3,6.21,104.88
2023,4,23,4,5.79,100.96
2023,4,23,5,5.46,97.9
2023,4,23,6,5.28,95.52
2023,4,23,7,4.54,92.96
2023,4,23,8,4.26,86.63
2023,4,23,9,3.53,82.5
2023,4,23,10,2.57,79.13
2023,4,23,11,1.94,80.27
2023,4,23,12,1.34,89.66
2023,4,23,13,1.07,118.44
2023,4,23,14,1.39,140.48
2023,4,23,15,2.22,148.83
2023,4,23,16,3.5,148.97
2023,4,23,17,5.3,147.04
2023,4,23,18,7.16,139.11
2023,4,23,19,7.77,129.69
2023,4,23,20,7.91,122.29
2023,4,23,21,8.38,114.34
2023,4,23,22,7.84,110.78
2023,4,23,23,7.7,108.77
2023,4,24,0,7.62,106.37
2023,4,24,1,7.59,103.56
2023,4,24,2,7.25,101.43
2023,4,24,3,6.85,99.66
2023,4,24,4,6.47,97.22
2023,4,24,5,6.18,94.49
2023,4,24,6,5.99,91.57
2023,4,24,7,5.1,87.72
2023,4,24,8,4.31,83.44
2023,4,24,9,3.46,78.28
2023,4,24,10,2.4,83.27
2023,4,24,11,1.85,107.44
2023,4,24,12,1.99,140.25
2023,4,24,13,2.64,157.54
2023,4,24,14,3.45,159.02
2023,4,24,15,4.4,154.89
2023,4,24,16,5.49,150.11
2023,4,24,17,6.78,146.13
2023,4,24,18,7.71,140.55
2023,4,24,19,7.51,134.62
2023,4,24,20,7.03,129.46
2023,4,24,21,6.55,125.63
2023,4,24,22,6.2,121.81
2023,4,24,23,6.02,116.6
2023,4,25,0,5.69,112.87
2023,4,25,1,5.37,110.36
2023,4,25,2,4.97,107.84
2023,4,25,3,4.5,106.04
2023,4,25,4,3.94,102.94
2023,4,25,5,3.55,95.18
2023,4,25,6,3.13,83.83
2023,4,25,7,2.54,66.99
2023,4,25,8,2.35,41.49
2023,4,25,9,2.13,358.11
2023,4,25,10,2.57,328.53
2023,4,25,11,3.18,313.01
2023,4,25,12,3.37,299.71
2023,4,25,13,3.32,288.26
2023,4,25,14,3.09,280.03
2023,4,25,15,2.71,272.8
2023,4,25,16,2.32,261.27
2023,4,25,17,2.14,236.31
2023,4,25,18,2.48,198.38
2023,4,25,19,3.37,165.77
2023,4,25,20,4.56,141.19
2023,4,25,21,5.78,120.17
2023,4,25,22,6.58,104.5
2023,4,25,23,6.44,92.85
2023,4,26,0,5.83,85.15
2023,4,26,1,5.36,77.02
2023,4,26,2,5.22,65.58
2023,4,26,3,5.27,52.04
2023,4,26,4,5.22,39.84
2023,4,26,5,5.12,31.14
2023,4,26,6,5.21,26.83
2023,4,26,7,4.31,25.31
2023,4,26,8,4.35,16.91
2023,4,26,9,6.05,357.71
2023,4,26,10,6.58,339.28
2023,4,26,11,7.14,331.02
2023,4,26,12,7.47,329.25
2023,4,26,13,7.51,329.57
2023,4,26,14,7.4,328.34
2023,4,26,15,6.91,323.74
2023,4,26,16,5.59,318.4
2023,4,26,17,4.93,317.31
2023,4,26,18,5.12,316.3
2023,4,26,19,5.36,314.53
2023,4,26,20,5.36,313.7
2023,4,26,21,5.41,315.58
2023,4,26,22,5.48,320.09
2023,4,26,23,5.46,326.74
2023,4,27,0,5.36,334.52
2023,4,27,1,5.31,336.95
2023,4,27,2,5.11,336.1
2023,4,27,3,4.78,334.56
2023,4,27,4,4.47,332.49
2023,4,27,5,4.26,330.95
2023,4,27,6,4.05,335.16
2023,4,27,7,3.49,336.77
2023,4,27,8,4.11,317.62
2023,4,27,9,5.0,311.46
2023,4,27,10,5.42,309.33
2023,4,27,11,5.76,306.73
2023,4,27,12,6.13,301.4
2023,4,27,13,6.42,294.13
2023,4,27,14,6.25,287.17
2023,4,27,15,5.35,279.42
2023,4,27,16,4.08,268.57
2023,4,27,17,3.25,243.62
2023,4,27,18,3.19,206.19
2023,4,27,19,3.63,168.84
2023,4,27,20,4.26,143.19
2023,4,27,21,4.45,127.57
2023,4,27,22,4.64,117.99
2023,4,27,23,4.76,114.0
2023,4,28,0,4.76,115.77
2023,4,28,1,4.74,120.83
2023,4,28,2,4.65,129.01
2023,4,28,3,4.46,138.55
2023,4,28,4,4.42,142.46
2023,4,28,5,4.66,141.27
2023,4,28,6,5.07,136.19
2023,4,28,7,5.56,131.41
2023,4,28,8,6.35,127.7
2023,4,28,9,6.09,122.36
2023,4,28,10,5.04,113.58
2023,4,28,11,3.61,104.91
2023,4,28,12,2.06,96.75
2023,4,28,13,0.65,104.71
2023,4,28,14,0.85,199.94
2023,4,28,15,2.22,193.45
2023,4,28,16,4.17,178.71
2023,4,28,17,5.85,166.63
2023,4,28,18,6.74,151.18
2023,4,28,19,7.21,136.76
2023,4,28,20,7.32,127.68
2023,4,28,21,7.23,121.08
2023,4,28,22,7.05,116.93
2023,4,28,23,7.0,114.68
2023,4,29,0,6.61,113.17
2023,4,29,1,6.16,113.15
2023,4,29,2,5.82,111.84
2023,4,29,3,5.57,108.13
2023,4,29,4,5.26,104.26
2023,4,29,5,5.18,96.49
2023,4,29,6,5.25,87.27
2023,4,29,7,4.49,79.78
2023,4,29,8,3.93,70.74
2023,4,29,9,3.38,51.57
2023,4,29,10,2.8,30.5
2023,4,29,11,2.29,7.44
2023,4,29,12,2.1,343.12
2023,4,29,13,2.11,323.43
2023,4,29,14,2.05,309.89
2023,4,29,15,1.86,300.34
2023,4,29,16,1.19,278.72
2023,4,29,17,1.23,200.85
2023,4,29,18,2.94,165.56
2023,4,29,19,4.63,147.81
2023,4,29,20,5.66,132.99
2023,4,29,21,6.29,120.04
2023,4,29,22,6.34,110.85
2023,4,29,23,6.12,103.97
2023,4,30,0,5.82,99.89
2023,4,30,1,5.47,97.88
2023,4,30,2,5.13,98.4
2023,4,30,3,5.26,99.66
2023,4,30,4,5.73,99.98
2023,4,30,5,5.84,98.62
2023,4,30,6,5.42,94.22
2023,4,30,7,4.33,88.14
2023,4,30,8,3.06,80.9
2023,4,30,9,2.42,40.28
2023,4,30,10,2.93,8.43
2023,4,30,11,3.36,353.19
2023,4,30,12,3.68,342.6
2023,4,30,13,3.75,334.08
2023,4,30,14,3.69,326.14
2023,4,30,15,3.34,319.27
2023,4,30,16,2.88,313.9
2023,4,30,17,2.41,303.9
2023,4,30,18,1.64,279.6
2023,4,30,19,0.96,218.08
2023,4,30,20,1.47,159.73
2023,4,30,21,2.11,145.84
2023,4,30,22,2.39,142.16
2023,4,30,23,2.97,124.94
2023,5,1,0,4.22,105.25
2023,5,1,1,4.2,90.96
2023,5,1,2,3.69,74.64
2023,5,1,3,3.21,61.81
2023,5,1,4,2.95,51.89
2023,5,1,5,2.85,44.22
2023,5,1,6,2.95,37.36
2023,5,1,7,2.8,29.57
2023,5,1,8,2.04,13.72
2023,5,1,9,2.61,337.5
2023,5,1,10,3.38,330.35
2023,5,1,11,3.78,328.61
2023,5,1,12,3.7,324.8
2023,5,1,13,3.09,319.92
2023,5,1,14,2.49,315.76
2023,5,1,15,1.96,307.37
2023,5,1,16,1.47,288.24
2023,5,1,17,1.14,249.22
2023,5,1,18,1.49,184.51
2023,5,1,19,2.66,149.3
2023,5,1,20,3.9,129.97
2023,5,1,21,5.05,116.76
2023,5,1,22,5.9,108.7
2023,5,1,23,6.18,102.56
2023,5,2,0,5.98,96.98
2023,5,2,1,5.41,93.89
2023,5,2,2,4.72,93.98
2023,5,2,3,4.13,94.66
2023,5,2,4,3.62,95.58
2023,5,2,5,3.37,95.72
2023,5,2,6,3.52,90.51
2023,5,2,7,3.18,83.64
2023,5,2,8,2.58,75.46
2023,5,2,9,2.55,51.09
2023,5,2,10,2.81,25.21
2023,5,2,11,3.1,7.23
2023,5,2,12,3.27,352.86
2023,5,2,13,3.23,339.2
2023,5,2,14,3.15,326.03
2023,5,2,15,3.05,311.68
2023,5,2,16,2.7,291.37
2023,5,2,17,2.07,257.38
2023,5,2,18,2.27,193.13
2023,5,2,19,3.77,151.42
2023,5,2,20,5.28,128.82
2023,5,2,21,6.13,114.47
2023,5,2,22,6.11,106.26
2023,5,2,23,5.79,101.04
2023,5,3,0,5.36,95.35
2023,5,3,1,4.7,90.38
2023,5,3,2,3.96,87.96
2023,5,3,3,3.5,82.7
2023,5,3,4,3.2,73.42
2023,5,3,5,3.12,60.61
2023,5,3,6,3.32,49.97
2023,5,3,7,2.91,43.26
2023,5,3,8,1.44,24.06
2023,5,3,9,1.01,339.6
2023,5,3,10,1.62,330.22
2023,5,3,11,2.19,326.48
2023,5,3,12,2.55,323.34
2023,5,3,13,2.68,319.96
2023,5,3,14,2.68,311.45
2023,5,3,15,2.72,299.21
2023,5,3,16,2.78,286.81
2023,5,3,17,2.68,274.85
2023,5,3,18,2.03,250.45
2023,5,3,19,1.58,194.86
2023,5,3,20,2.34,151.47
2023,5,3,21,3.41,129.6
2023,5,3,22,4.3,116.05
2023,5,3,23,4.89,105.86
2023,5,4,0,5.2,96.56
2023,5,4,1,5.32,87.81
2023,5,4,2,5.14,80.91
2023,5,4,3,4.76,74.6
2023,5,4,4,4.46,67.43
2023,5,4,5,4.34,59.0
2023,5,4,6,4.49,50.72
2023,5,4,7,3.99,44.68
2023,5,4,8,2.37,30.28
2023,5,4,9,2.15,340.51
2023,5,4,10,2.41,315.39
2023,5,4,11,2.69,306.14
2023,5,4,12,2.96,301.64
2023,5,4,13,3.12,296.63
2023,5,4,14,3.0,291.22
2023,5,4,15,2.62,287.52
2023,5,4,16,2.33,280.63
2023,5,4,17,2.17,267.52
2023,5,4,18,1.84,243.87
2023,5,4,19,1.74,199.08
2023,5,4,20,2.14,154.93
2023,5,4,21,2.89,128.42
2023,5,4,22,3.66,114.05
2023,5,4,23,4.26,105.97
2023,5,5,0,4.74,99.68
2023,5,5,1,4.99,95.3
2023,5,5,2,5.13,93.23
2023,5,5,3,5.26,91.96
2023,5,5,4,5.4,90.91
2023,5,5,5,5.4,89.92
2023,5,5,6,5.26,89.83
2023,5,5,7,4.61,91.36
2023,5,5,8,3.26,97.3
2023,5,5,9,3.1,101.62
2023,5,5,10,2.73,97.74
2023,5,5,11,2.51,96.08
2023,5,5,12,2.4,94.3
2023,5,5,13,2.01,98.51
2023,5,5,14,1.54,118.91
2023,5,5,15,1.63,141.81
2023,5,5,16,2.36,151.31
2023,5,5,17,4.13,155.52
2023,5,5,18,6.17,150.48
2023,5,5,19,7.04,140.09
2023,5,5,20,7.16,128.67
2023,5,5,21,7.15,118.95
2023,5,5,22,6.67,111.22
2023,5,5,23,6.04,106.84
2023,5,6,0,5.52,104.59
2023,5,6,1,5.04,103.26
2023,5,6,2,4.72,102.33
2023,5,6,3,4.64,100.67
2023,5,6,4,4.61,98.68
2023,5,6,5,4.55,94.33
2023,5,6,6,4.54,87.14
2023,5,6,7,3.97,79.35
2023,5,6,8,3.35,71.35
2023,5,6,9,2.61,67.88
2023,5,6,10,2.06,70.46
2023,5,6,11,1.58,74.79
2023,5,6,12,1.07,83.29
2023,5,6,13,0.71,121.94
2023,5,6,14,1.11,156.32
2023,5,6,15,1.79,162.75
2023,5,6,16,2.84,158.58
2023,5,6,17,4.52,149.49
2023,5,6,18,6.47,138.42
2023,5,6,19,7.23,129.12
2023,5,6,20,7.13,122.98
2023,5,6,21,6.95,118.03
2023,5,6,22,6.4,114.37
2023,5,6,23,5.91,112.05
2023,5,7,0,5.57,107.55
2023,5,7,1,5.44,100.18
2023,5,7,2,5.34,92.26
2023,5,7,3,5.2,84.66
2023,5,7,4,4.95,75.37
2023,5,7,5,4.55,65.55
2023,5,7,6,4.19,57.64
2023,5,7,7,3.19,50.86
2023,5,7,8,2.59,37.15
2023,5,7,9,1.71,8.65
2023,5,7,10,0.86,350.54
2023,5,7,11,0.42,329.59
2023,5,7,12,0.4,276.71
2023,5,7,13,0.72,240.95
2023,5,7,14,1.21,217.68
2023,5,7,15,1.82,200.61
2023,5,7,16,2.4,187.68
2023,5,7,17,3.27,172.59
2023,5,7,18,4.42,155.25
2023,5,7,19,5.19,136.58
2023,5,7,20,5.64,117.56
2023,5,7,21,5.77,100.06
2023,5,7,22,5.62,85.22
2023,5,7,23,5.38,69.7
2023,5,8,0,5.22,53.34
2023,5,8,1,4.98,37.54
2023,5,8,2,4.76,25.18
2023,5,8,3,4.59,16.71
2023,5,8,4,4.49,12.05
2023,5,8,5,4.34,9.85
2023,5,8,6,4.11,11.84
2023,5,8,7,3.32,16.98
2023,5,8,8,2.9,10.07
2023,5,8,9,4.1,1.09
2023,5,8,10,4.06,349.12
2023,5,8,11,3.93,334.45
2023,5,8,12,3.88,326.66
2023,5,8,13,3.93,320.17
2023,5,8,14,3.76,310.28
2023,5,8,15,3.31,300.92
2023,5,8,16,2.66,301.54
2023,5,8,17,1.94,306.96
2023,5,8,18,1.12,314.72
2023,5,8,19,0.36,3.73
2023,5,8,20,0.81,81.63
2023,5,8,21,1.73,77.72
2023,5,8,22,2.56,70.35
2023,5,8,23,2.27,63.43
2023,5,9,0,1.7,51.34
2023,5,9,1,1.65,35.95
2023,5,9,2,2.06,25.59
2023,5,9,3,2.64,17.95
2023,5,9,4,2.71,5.12
2023,5,9,5,2.73,358.36
2023,5,9,6,2.74,2.28
2023,5,9,7,2.24,355.6
2023,5,9,8,1.21,316.83
2023,5,9,9,1.48,255.3
2023,5,9,10,1.75,244.35
2023,5,9,11,1.86,235.98
2023,5,9,12,1.96,231.16
2023,5,9,13,1.97,228.86
2023,5,9,14,1.95,225.16
2023,5,9,15,2.13,210.42
2023,5,9,16,2.74,188.2
2023,5,9,17,3.91,169.77
2023,5,9,18,5.13,154.29
2023,5,9,19,5.84,142.82
2023,5,9,20,6.12,138.11
2023,5,9,21,6.28,135.81
2023,5,9,22,6.4,131.93
2023,5,9,23,5.99,133.41
2023,5,10,0,5.75,135.61
2023,5,10,1,5.84,136.9
2023,5,10,2,5.81,137.51
2023,5,10,3,5.82,133.97
2023,5,10,4,5.85,129.47
2023,5,10,5,5.99,126.78
2023,5,10,6,6.07,123.77
2023,5,10,7,5.66,120.71
2023,5,10,8,5.7,115.41
2023,5,10,9,4.32,108.14
2023,5,10,10,2.93,94.74
2023,5,10,11,1.5,84.32
2023,5,10,12,0.38,59.24
2023,5,10,13,0.4,302.12
2023,5,10,14,0.8,289.32
2023,5,10,15,1.1,278.19
2023,5,10,16,1.34,254.1
2023,5,10,17,1.82,214.31
2023,5,10,18,2.19,181.64
2023,5,10,19,2.86,149.3
2023,5,10,20,3.72,132.53
2023,5,10,21,3.64,121.68
2023,5,10,22,3.23,109.62
2023,5,10,23,2.5,104.64
2023,5,11,0,1.98,100.47
2023,5,11,1,1.53,81.79
2023,5,11,2,1.25,51.84
2023,5,11,3,0.78,25.54
2023,5,11,4,0.39,26.05
2023,5,11,5,0.36,87.51
2023,5,11,6,0.78,108.62
2023,5,11,7,0.85,137.23
2023,5,11,8,1.77,216.57
2023,5,11,9,2.27,241.23
2023,5,11,10,2.68,256.86
2023,5,11,11,3.31,261.72
2023,5,11,12,4.09,259.31
2023,5,11,13,4.54,254.53
2023,5,11,14,4.45,246.72
2023,5,11,15,4.18,234.74
2023,5,11,16,4.16,217.3
2023,5,11,17,5.19,190.85
2023,5,11,18,6.54,167.29
2023,5,11,19,6.89,149.48
2023,5,11,20,7.02,138.56
2023,5,11,21,6.91,132.71
2023,5,11,22,6.83,129.1
2023,5,11,23,6.62,125.64
2023,5,12,0,6.32,123.87
2023,5,12,1,6.1,124.67
2023,5,12,2,6.06,128.61
2023,5,12,3,6.11,132.41
2023,5,12,4,6.13,135.21
2023,5,12,5,6.05,141.34
2023,5,12,6,5.74,146.94
2023,5,12,7,5.49,141.53
2023,5,12,8,5.55,134.37
2023,5,12,9,4.68,131.68
2023,5,12,10,3.7,136.11
2023,5,12,11,3.29,155.93
2023,5,12,12,3.91,169.16
2023,5,12,13,3.99,165.94
2023,5,12,14,3.76,161.98
2023,5,12,15,4.28,169.26
2023,5,12,16,5.34,167.23
2023,5,12,17,6.39,159.02
2023,5,12,18,7.07,151.42
2023,5,12,19,6.84,148.16
2023,5,12,20,6.46,145.69
2023,5,12,21,6.02,141.27
2023,5,12,22,5.89,138.98
2023,5,12,23,5.65,135.84
2023,5,13,0,5.55,131.63
2023,5,13,1,5.67,128.84
2023,5,13,2,5.76,127.45
2023,5,13,3,5.79,125.0
2023,5,13,4,5.98,124.89
2023,5,13,5,6.18,125.8
2023,5,13,6,6.3,125.41
2023,5,13,7,5.7,126.63
2023,5,13,8,6.14,123.16
2023,5,13,9,5.0,114.36
2023,5,13,10,3.76,106.06
2023,5,13,11,2.35,108.8
2023,5,13,12,1.57,139.83
2023,5,13,13,1.65,172.1
2023,5,13,14,1.88,188.37
2023,5,13,15,2.36,196.94
2023,5,13,16,3.34,192.7
2023,5,13,17,5.05,179.91
2023,5,13,18,6.32,163.11
2023,5,13,19,6.79,145.69
2023,5,13,20,6.57,130.56
2023,5,13,21,6.28,121.48
2023,5,13,22,5.93,116.8
2023,5,13,23,5.54,115.3
2023,5,14,0,5.19,112.31
2023,5,14,1,4.8,106.07
2023,5,14,2,4.42,96.9
2023,5,14,3,4.07,87.25
2023,5,14,4,3.67,80.94
2023,5,14,5,3.2,77.73
2023,5,14,6,2.8,78.72
2023,5,14,7,2.23,78.49
2023,5,14,8,1.31,78.69
2023,5,14,9,0.39,131.73
2023,5,14,10,0.75,254.95
2023,5,14,11,1.48,280.3
2023,5,14,12,2.13,287.9
2023,5,14,13,2.67,288.28
2023,5,14,14,2.99,278.58
2023,5,14,15,3.19,263.68
2023,5,14,16,3.36,251.82
2023,5,14,17,3.53,237.47
2023,5,14,18,3.67,213.35
2023,5,14,19,4.11,184.91
2023,5,14,20,4.71,160.33
2023,5,14,21,5.11,139.34
2023,5,14,22,5.38,119.47
2023,5,14,23,5.52,103.68
2023,5,15,0,5.23,92.48
2023,5,15,1,4.58,80.28
2023,5,15,2,3.66,70.02
2023,5,15,3,2.71,62.7
2023,5,15,4,1.83,49.16
2023,5,15,5,1.14,26.04
2023,5,15,6,0.78,4.62
2023,5,15,7,0.53,11.14
2023,5,15,8,0.33,185.44
2023,5,15,9,2.31,191.31
2023,5,15,10,2.48,185.24
2023,5,15,11,2.52,184.79
2023,5,15,12,2.73,187.39
2023,5,15,13,3.1,188.25
2023,5,15,14,3.44,185.22
2023,5,15,15,3.48,181.03
2023,5,15,16,3.27,178.49
2023,5,15,17,3.46,175.2
2023,5,15,18,3.93,165.71
2023,5,15,19,4.3,152.13
2023,5,15,20,4.58,138.11
2023,5,15,21,4.64,124.36
2023,5,15,22,4.58,110.48
2023,5,15,23,4.55,97.2
2023,5,16,0,4.33,87.11
2023,5,16,1,3.94,79.02
2023,5,16,2,3.43,71.98
2023,5,16,3,2.9,65.85
2023,5,16,4,2.36,60.63
2023,5,16,5,1.88,57.36
2023,5,16,6,1.65,58.2
2023,5,16,7,1.51,61.32
2023,5,16,8,0.93,61.93
2023,5,16,9,2.4,180.0
2023,5,16,10,2.85,178.74
2023,5,16,11,2.9,182.01
2023,5,16,12,3.04,182.94
2023,5,16,13,3.28,180.82
2023,5,16,14,3.73,175.32
2023,5,16,15,4.36,168.31
2023,5,16,16,5.23,160.1
2023,5,16,17,6.99,150.4
2023,5,16,18,8.0,141.94
2023,5,16,19,7.56,136.42
2023,5,16,20,7.03,136.26
2023,5,16,21,6.58,135.24
2023,5,16,22,6.1,133.29
2023,5,16,23,5.52,131.79
2023,5,17,0,5.15,133.03
2023,5,17,1,5.17,138.0
2023,5,17,2,5.21,141.03
2023,5,17,3,5.38,141.48
2023,5,17,4,5.35,139.56
2023,5,17,5,5.56,135.91
2023,5,17,6,5.3,129.86
2023,5,17,7,4.58,125.34
2023,5,17,8,6.31,127.96
2023,5,17,9,6.57,128.0
2023,5,17,10,6.27,128.11
2023,5,17,11,5.91,128.93
2023,5,17,12,5.68,130.65
2023,5,17,13,5.65,133.26
2023,5,17,14,5.85,135.65
2023,5,17,15,6.2,136.63
2023,5,17,16,6.52,136.55
2023,5,17,17,6.95,136.18
2023,5,17,18,7.4,134.91
2023,5,17,19,7.27,132.87
2023,5,17,20,7.06,130.96
2023,5,17,21,6.9,128.66
2023,5,17,22,6.85,125.76
2023,5,17,23,6.83,123.29
2023,5,18,0,6.88,121.63
2023,5,18,1,6.87,118.69
2023,5,18,2,6.66,114.85
2023,5,18,3,6.57,109.15
2023,5,18,4,6.19,107.27
2023,5,18,5,5.86,112.09
2023,5,18,6,5.87,114.79
2023,5,18,7,6.09,115.87
2023,5,18,8,6.49,117.21
2023,5,18,9,6.39,113.96
2023,5,18,10,5.77,112.19
2023,5,18,11,5.13,112.3
2023,5,18,12,4.47,115.36
2023,5,18,13,4.03,120.79
2023,5,18,14,3.87,126.8
2023,5,18,15,3.92,131.37
2023,5,18,16,4.33,137.05
2023,5,18,17,5.7,142.41
2023,5,18,18,7.1,136.65
2023,5,18,19,7.38,127.86
2023,5,18,20,7.15,121.87
2023,5,18,21,6.95,116.8
2023,5,18,22,6.81,111.47
2023,5,18,23,6.52,106.92
2023,5,19,0,6.05,104.43
2023,5,19,1,5.66,102.67
2023,5,19,2,5.38,101.9
2023,5,19,3,5.17,101.87
2023,5,19,4,5.02,100.58
2023,5,19,5,4.88,98.75
2023,5,19,6,4.79,94.68
2023,5,19,7,4.63,87.58
2023,5,19,8,4.17,84.83
2023,5,19,9,3.25,83.23
2023,5,19,10,2.02,75.91
2023,5,19,11,1.09,72.08
2023,5,19,12,0.94,89.52
2023,5,19,13,1.19,106.05
2023,5,19,14,1.67,115.84
2023,5,19,15,2.27,121.07
2023,5,19,16,3.09,128.84
2023,5,19,17,4.53,140.6
2023,5,19,18,6.22,140.09
