-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/21/2022 through 12/21/2023 
Location: Latitude  -22.9478   Longitude -47.1487 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 755.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2023,3,31,1,0.0,0.0,0.0,0.0,0.0
2023,3,31,2,0.0,0.0,0.0,0.0,0.0
2023,3,31,3,0.0,0.0,0.0,0.0,0.0
2023,3,31,4,0.0,0.0,0.0,0.0,0.0
2023,3,31,5,0.0,0.0,0.0,0.0,0.0
2023,3,31,6,8.4,9.88,1.07,0.01,0.02
2023,3,31,7,93.33,97.15,10.42,0.12,0.62
2023,3,31,8,201.17,205.5,24.31,0.55,2.75
2023,3,31,9,296.73,302.8,38.27,1.19,6.35
2023,3,31,10,371.98,374.23,49.35,1.83,10.3
2023,3,31,11,396.83,415.7,53.88,2.18,12.3
2023,3,31,12,357.95,427.08,49.58,2.06,11.3
2023,3,31,13,301.85,401.98,42.08,1.68,9.12
2023,3,31,14,187.52,344.95,26.5,0.95,5.4
2023,3,31,15,172.92,260.08,23.38,0.67,3.55
2023,3,31,16,100.92,155.05,12.66,0.23,1.2
2023,3,31,17,30.35,45.5,3.69,0.02,0.1
2023,3,31,18,0.0,0.0,0.0,0.0,0.0
2023,3,31,19,0.0,0.0,0.0,0.0,0.0
2023,3,31,20,0.0,0.0,0.0,0.0,0.0
2023,3,31,21,0.0,0.0,0.0,0.0,0.0
2023,3,31,22,0.0,0.0,0.0,0.0,0.0
2023,3,31,23,0.0,0.0,0.0,0.0,0.0
2023,4,1,0,0.0,0.0,0.0,0.0,0.0
2023,4,1,1,0.0,0.0,0.0,0.0,0.0
2023,4,1,2,0.0,0.0,0.0,0.0,0.0
2023,4,1,3,0.0,0.0,0.0,0.0,0.0
2023,4,1,4,0.0,0.0,0.0,0.0,0.0
2023,4,1,5,0.0,0.0,0.0,0.0,0.0
2023,4,1,6,10.62,10.65,1.19,0.01,0.02
2023,4,1,7,98.48,103.65,10.62,0.12,0.6
2023,4,1,8,196.73,210.65,24.13,0.53,2.65
2023,4,1,9,303.83,306.88,39.12,1.19,6.23
2023,4,1,10,383.52,380.35,51.15,1.85,10.27
2023,4,1,11,421.48,420.35,57.16,2.26,12.95
2023,4,1,12,427.65,428.77,58.3,2.34,13.48
2023,4,1,13,399.3,403.05,53.97,2.06,11.6
2023,4,1,14,331.25,345.35,43.88,1.47,8.0
2023,4,1,15,260.5,260.38,32.6,0.84,4.3
2023,4,1,16,152.67,154.38,17.29,0.28,1.42
2023,4,1,17,40.88,44.17,4.38,0.02,0.1
2023,4,1,18,0.0,0.0,0.0,0.0,0.0
2023,4,1,19,0.0,0.0,0.0,0.0,0.0
2023,4,1,20,0.0,0.0,0.0,0.0,0.0
2023,4,1,21,0.0,0.0,0.0,0.0,0.0
2023,4,1,22,0.0,0.0,0.0,0.0,0.0
2023,4,1,23,0.0,0.0,0.0,0.0,0.0
2023,4,2,0,0.0,0.0,0.0,0.0,0.0
2023,4,2,1,0.0,0.0,0.0,0.0,0.0
2023,4,2,2,0.0,0.0,0.0,0.0,0.0
2023,4,2,3,0.0,0.0,0.0,0.0,0.0
2023,4,2,4,0.0,0.0,0.0,0.0,0.0
2023,4,2,5,0.0,0.0,0.0,0.0,0.0
2023,4,2,6,9.38,9.58,1.12,0.01,0.02
2023,4,2,7,97.52,99.4,10.47,0.12,0.58
2023,4,2,8,207.92,209.8,25.06,0.53,2.65
2023,4,2,9,305.9,304.08,39.2,1.16,6.05
2023,4,2,10,377.33,374.7,50.05,1.78,9.8
2023,4,2,11,418.33,415.17,56.4,2.19,12.5
2023,4,2,12,426.3,424.8,57.85,2.28,13.08
2023,4,2,13,394.95,398.6,53.15,1.99,11.15
2023,4,2,14,336.42,340.77,44.19,1.45,7.83
2023,4,2,15,249.65,255.67,31.34,0.8,4.08
2023,4,2,16,150.3,150.35,16.95,0.27,1.35
2023,4,2,17,34.2,41.6,3.78,0.02,0.1
2023,4,2,18,0.0,0.0,0.0,0.0,0.0
2023,4,2,19,0.0,0.0,0.0,0.0,0.0
2023,4,2,20,0.0,0.0,0.0,0.0,0.0
2023,4,2,21,0.0,0.0,0.0,0.0,0.0
2023,4,2,22,0.0,0.0,0.0,0.0,0.0
2023,4,2,23,0.0,0.0,0.0,0.0,0.0
2023,4,3,0,0.0,0.0,0.0,0.0,0.0
2023,4,3,1,0.0,0.0,0.0,0.0,0.0
2023,4,3,2,0.0,0.0,0.0,0.0,0.0
2023,4,3,3,0.0,0.0,0.0,0.0,0.0
2023,4,3,4,0.0,0.0,0.0,0.0,0.0
2023,4,3,5,0.0,0.0,0.0,0.0,0.0
2023,4,3,6,9.55,9.55,1.12,0.01,0.02
2023,4,3,7,97.38,97.73,10.43,0.12,0.6
2023,4,3,8,204.38,204.08,24.46,0.54,2.7
2023,4,3,9,297.9,296.65,37.88,1.16,6.1
2023,4,3,10,369.5,367.05,48.59,1.77,9.92
2023,4,3,11,405.02,407.52,54.27,2.16,12.42
2023,4,3,12,410.75,420.92,55.79,2.27,13.0
2023,4,3,13,343.95,394.55,47.02,1.82,10.27
2023,4,3,14,296.33,337.55,39.55,1.35,7.6
2023,4,3,15,223.6,252.98,28.52,0.76,3.92
2023,4,3,16,129.7,150.12,15.17,0.26,1.3
2023,4,3,17,32.08,40.17,3.82,0.02,0.1
2023,4,3,18,0.0,0.0,0.0,0.0,0.0
2023,4,3,19,0.0,0.0,0.0,0.0,0.0
2023,4,3,20,0.0,0.0,0.0,0.0,0.0
2023,4,3,21,0.0,0.0,0.0,0.0,0.0
2023,4,3,22,0.0,0.0,0.0,0.0,0.0
2023,4,3,23,0.0,0.0,0.0,0.0,0.0
2023,4,4,0,0.0,0.0,0.0,0.0,0.0
2023,4,4,1,0.0,0.0,0.0,0.0,0.0
2023,4,4,2,0.0,0.0,0.0,0.0,0.0
2023,4,4,3,0.0,0.0,0.0,0.0,0.0
2023,4,4,4,0.0,0.0,0.0,0.0,0.0
2023,4,4,5,0.0,0.0,0.0,0.0,0.0
2023,4,4,6,9.08,9.12,1.07,0.01,0.02
2023,4,4,7,92.35,94.1,9.95,0.12,0.58
2023,4,4,8,194.38,201.45,23.4,0.52,2.58
2023,4,4,9,297.67,296.42,37.77,1.14,6.0
2023,4,4,10,351.88,367.17,46.77,1.7,9.65
2023,4,4,11,385.02,407.52,51.86,2.06,11.5
2023,4,4,12,378.75,416.35,51.48,2.09,11.52
2023,4,4,13,368.3,391.38,49.53,1.91,10.62
2023,4,4,14,274.88,334.83,36.72,1.25,7.05
2023,4,4,15,198.7,249.67,25.59,0.69,3.55
2023,4,4,16,105.73,145.83,12.88,0.23,1.15
2023,4,4,17,27.5,38.17,3.34,0.02,0.1
2023,4,4,18,0.0,0.0,0.0,0.0,0.0
2023,4,4,19,0.0,0.0,0.0,0.0,0.0
2023,4,4,20,0.0,0.0,0.0,0.0,0.0
2023,4,4,21,0.0,0.0,0.0,0.0,0.0
2023,4,4,22,0.0,0.0,0.0,0.0,0.0
2023,4,4,23,0.0,0.0,0.0,0.0,0.0
2023,4,5,0,0.0,0.0,0.0,0.0,0.0
2023,4,5,1,0.0,0.0,0.0,0.0,0.0
2023,4,5,2,0.0,0.0,0.0,0.0,0.0
2023,4,5,3,0.0,0.0,0.0,0.0,0.0
2023,4,5,4,0.0,0.0,0.0,0.0,0.0
2023,4,5,5,0.0,0.0,0.0,0.0,0.0
2023,4,5,6,7.95,8.45,0.98,0.01,0.02
2023,4,5,7,86.38,90.7,9.46,0.11,0.55
2023,4,5,8,191.02,198.6,22.91,0.52,2.58
2023,4,5,9,291.4,291.27,36.77,1.12,5.92
2023,4,5,10,363.25,361.02,47.45,1.73,9.67
2023,4,5,11,401.8,401.85,53.45,2.12,12.3
2023,4,5,12,406.1,416.77,54.91,2.23,12.85
2023,4,5,13,368.9,390.9,49.56,1.91,10.85
2023,4,5,14,300.15,332.6,39.65,1.34,7.48
2023,4,5,15,214.45,246.52,27.26,0.73,3.77
2023,4,5,16,123.42,140.75,14.52,0.25,1.27
2023,4,5,17,28.3,34.6,3.38,0.02,0.1
2023,4,5,18,0.0,0.0,0.0,0.0,0.0
2023,4,5,19,0.0,0.0,0.0,0.0,0.0
2023,4,5,20,0.0,0.0,0.0,0.0,0.0
2023,4,5,21,0.0,0.0,0.0,0.0,0.0
2023,4,5,22,0.0,0.0,0.0,0.0,0.0
2023,4,5,23,0.0,0.0,0.0,0.0,0.0
2023,4,6,0,0.0,0.0,0.0,0.0,0.0
2023,4,6,1,0.0,0.0,0.0,0.0,0.0
2023,4,6,2,0.0,0.0,0.0,0.0,0.0
2023,4,6,3,0.0,0.0,0.0,0.0,0.0
2023,4,6,4,0.0,0.0,0.0,0.0,0.0
2023,4,6,5,0.0,0.0,0.0,0.0,0.0
2023,4,6,6,7.7,8.17,0.97,0.01,0.02
2023,4,6,7,89.3,90.23,9.64,0.12,0.58
2023,4,6,8,198.6,198.15,23.55,0.52,2.62
2023,4,6,9,294.85,293.9,37.41,1.15,6.1
2023,4,6,10,353.05,363.77,46.71,1.72,9.73
2023,4,6,11,401.12,403.3,53.7,2.15,12.4
2023,4,6,12,367.42,412.9,50.44,2.08,11.42
2023,4,6,13,303.45,385.98,41.61,1.64,9.17
2023,4,6,14,232.48,327.85,31.77,1.1,6.27
2023,4,6,15,159.77,242.12,21.52,0.6,3.23
2023,4,6,16,83.65,136.58,10.59,0.2,1.0
2023,4,6,17,22.15,32.38,2.96,0.02,0.08
2023,4,6,18,0.0,0.0,0.0,0.0,0.0
2023,4,6,19,0.0,0.0,0.0,0.0,0.0
2023,4,6,20,0.0,0.0,0.0,0.0,0.0
2023,4,6,21,0.0,0.0,0.0,0.0,0.0
2023,4,6,22,0.0,0.0,0.0,0.0,0.0
2023,4,6,23,0.0,0.0,0.0,0.0,0.0
2023,4,7,0,0.0,0.0,0.0,0.0,0.0
2023,4,7,1,0.0,0.0,0.0,0.0,0.0
2023,4,7,2,0.0,0.0,0.0,0.0,0.0
2023,4,7,3,0.0,0.0,0.0,0.0,0.0
2023,4,7,4,0.0,0.0,0.0,0.0,0.0
2023,4,7,5,0.0,0.0,0.0,0.0,0.0
2023,4,7,6,3.35,7.45,0.48,0.0,0.0
2023,4,7,7,20.7,80.88,3.09,0.04,0.23
2023,4,7,8,50.58,185.52,7.53,0.2,1.0
2023,4,7,9,65.02,279.23,9.87,0.34,1.95
2023,4,7,10,117.38,351.15,17.64,0.69,3.98
2023,4,7,11,170.23,392.4,25.15,1.04,5.3
2023,4,7,12,190.27,399.6,28.01,1.2,5.9
2023,4,7,13,151.42,371.67,22.49,0.91,5.0
2023,4,7,14,138.25,314.85,20.22,0.73,4.23
2023,4,7,15,95.65,228.65,13.88,0.41,2.15
2023,4,7,16,44.17,123.5,6.13,0.12,0.6
2023,4,7,17,20.3,27.48,2.66,0.02,0.08
2023,4,7,18,0.0,0.0,0.0,0.0,0.0
2023,4,7,19,0.0,0.0,0.0,0.0,0.0
2023,4,7,20,0.0,0.0,0.0,0.0,0.0
2023,4,7,21,0.0,0.0,0.0,0.0,0.0
2023,4,7,22,0.0,0.0,0.0,0.0,0.0
2023,4,7,23,0.0,0.0,0.0,0.0,0.0
2023,4,8,0,0.0,0.0,0.0,0.0,0.0
2023,4,8,1,0.0,0.0,0.0,0.0,0.0
2023,4,8,2,0.0,0.0,0.0,0.0,0.0
2023,4,8,3,0.0,0.0,0.0,0.0,0.0
2023,4,8,4,0.0,0.0,0.0,0.0,0.0
2023,4,8,5,0.0,0.0,0.0,0.0,0.0
2023,4,8,6,4.48,7.4,0.62,0.0,0.02
2023,4,8,7,39.4,78.4,5.3,0.07,0.38
2023,4,8,8,85.0,179.38,11.92,0.3,1.55
2023,4,8,9,134.0,273.55,19.19,0.64,3.7
2023,4,8,10,208.33,345.0,29.25,1.12,6.73
2023,4,8,11,235.48,385.23,33.23,1.38,7.05
2023,4,8,12,250.25,397.42,35.51,1.48,7.42
2023,4,8,13,216.05,365.1,30.76,1.23,6.85
2023,4,8,14,223.92,302.48,30.23,1.05,6.25
2023,4,8,15,138.12,213.25,18.7,0.52,2.8
2023,4,8,16,66.4,108.95,8.91,0.16,0.85
2023,4,8,17,15.55,23.42,2.1,0.01,0.05
2023,4,8,18,0.0,0.0,0.0,0.0,0.0
2023,4,8,19,0.0,0.0,0.0,0.0,0.0
2023,4,8,20,0.0,0.0,0.0,0.0,0.0
2023,4,8,21,0.0,0.0,0.0,0.0,0.0
2023,4,8,22,0.0,0.0,0.0,0.0,0.0
2023,4,8,23,0.0,0.0,0.0,0.0,0.0
2023,4,9,0,0.0,0.0,0.0,0.0,0.0
2023,4,9,1,0.0,0.0,0.0,0.0,0.0
2023,4,9,2,0.0,0.0,0.0,0.0,0.0
2023,4,9,3,0.0,0.0,0.0,0.0,0.0
2023,4,9,4,0.0,0.0,0.0,0.0,0.0
2023,4,9,5,0.0,0.0,0.0,0.0,0.0
2023,4,9,6,4.42,6.4,0.59,0.0,0.02
2023,4,9,7,38.83,67.12,5.17,0.06,0.33
2023,4,9,8,73.95,160.7,10.34,0.25,1.27
2023,4,9,9,130.9,253.23,18.35,0.59,3.38
2023,4,9,10,177.5,326.83,24.91,0.93,5.45
2023,4,9,11,185.38,368.0,26.32,1.06,5.48
2023,4,9,12,179.33,375.27,25.7,1.04,5.2
2023,4,9,13,158.62,346.8,22.64,0.9,4.9
2023,4,9,14,137.38,287.08,19.12,0.66,3.77
2023,4,9,15,125.48,204.62,16.66,0.45,2.35
2023,4,9,16,61.88,106.0,8.2,0.14,0.7
2023,4,9,17,17.83,22.83,2.32,0.01,0.05
2023,4,9,18,0.0,0.0,0.0,0.0,0.0
2023,4,9,19,0.0,0.0,0.0,0.0,0.0
2023,4,9,20,0.0,0.0,0.0,0.0,0.0
2023,4,9,21,0.0,0.0,0.0,0.0,0.0
2023,4,9,22,0.0,0.0,0.0,0.0,0.0
2023,4,9,23,0.0,0.0,0.0,0.0,0.0
2023,4,10,0,0.0,0.0,0.0,0.0,0.0
2023,4,10,1,0.0,0.0,0.0,0.0,0.0
2023,4,10,2,0.0,0.0,0.0,0.0,0.0
2023,4,10,3,0.0,0.0,0.0,0.0,0.0
2023,4,10,4,0.0,0.0,0.0,0.0,0.0
2023,4,10,5,0.0,0.0,0.0,0.0,0.0
2023,4,10,6,7.08,7.2,0.88,0.0,0.02
2023,4,10,7,80.75,82.95,8.95,0.09,0.45
2023,4,10,8,181.7,186.8,21.63,0.45,2.23
2023,4,10,9,278.92,280.5,35.02,1.0,5.2
2023,4,10,10,351.02,349.73,45.55,1.56,8.55
2023,4,10,11,389.75,389.67,51.55,1.93,10.88
2023,4,10,12,391.67,409.77,53.27,2.06,11.42
2023,4,10,13,348.75,382.5,47.37,1.73,9.65
2023,4,10,14,292.95,324.23,38.8,1.23,6.65
2023,4,10,15,217.73,238.9,27.47,0.66,3.38
2023,4,10,16,126.35,133.65,14.2,0.21,1.02
2023,4,10,17,25.02,29.1,2.76,0.01,0.05
2023,4,10,18,0.0,0.0,0.0,0.0,0.0
2023,4,10,19,0.0,0.0,0.0,0.0,0.0
2023,4,10,20,0.0,0.0,0.0,0.0,0.0
2023,4,10,21,0.0,0.0,0.0,0.0,0.0
2023,4,10,22,0.0,0.0,0.0,0.0,0.0
2023,4,10,23,0.0,0.0,0.0,0.0,0.0
2023,4,11,0,0.0,0.0,0.0,0.0,0.0
2023,4,11,1,0.0,0.0,0.0,0.0,0.0
2023,4,11,2,0.0,0.0,0.0,0.0,0.0
2023,4,11,3,0.0,0.0,0.0,0.0,0.0
2023,4,11,4,0.0,0.0,0.0,0.0,0.0
2023,4,11,5,0.0,0.0,0.0,0.0,0.0
2023,4,11,6,7.52,7.55,0.9,0.0,0.02
2023,4,11,7,88.23,89.2,9.46,0.09,0.48
2023,4,11,8,191.35,191.67,22.73,0.47,2.35
2023,4,11,9,283.7,282.52,35.8,1.03,5.35
2023,4,11,10,353.17,351.12,46.09,1.59,8.75
2023,4,11,11,395.12,392.88,52.62,1.99,11.27
2023,4,11,12,400.55,407.45,54.27,2.1,11.88
2023,4,11,13,343.9,379.58,46.56,1.72,9.55
2023,4,11,14,287.73,322.42,38.27,1.23,6.7
2023,4,11,15,210.5,238.23,26.61,0.65,3.27
2023,4,11,16,121.83,135.4,13.8,0.2,1.02
2023,4,11,17,23.7,29.58,2.63,0.01,0.05
2023,4,11,18,0.0,0.0,0.0,0.0,0.0
2023,4,11,19,0.0,0.0,0.0,0.0,0.0
2023,4,11,20,0.0,0.0,0.0,0.0,0.0
2023,4,11,21,0.0,0.0,0.0,0.0,0.0
2023,4,11,22,0.0,0.0,0.0,0.0,0.0
2023,4,11,23,0.0,0.0,0.0,0.0,0.0
2023,4,12,0,0.0,0.0,0.0,0.0,0.0
2023,4,12,1,0.0,0.0,0.0,0.0,0.0
2023,4,12,2,0.0,0.0,0.0,0.0,0.0
2023,4,12,3,0.0,0.0,0.0,0.0,0.0
2023,4,12,4,0.0,0.0,0.0,0.0,0.0
2023,4,12,5,0.0,0.0,0.0,0.0,0.0
2023,4,12,6,5.4,7.25,0.72,0.0,0.02
2023,4,12,7,49.95,85.77,6.76,0.08,0.4
2023,4,12,8,121.73,191.2,16.62,0.38,1.95
2023,4,12,9,210.4,284.08,28.59,0.88,4.98
2023,4,12,10,239.95,353.48,33.76,1.23,7.27
2023,4,12,11,325.6,392.8,45.04,1.75,9.3
2023,4,12,12,306.4,386.25,42.08,1.64,8.52
2023,4,12,13,242.77,363.35,33.76,1.25,6.98
2023,4,12,14,234.02,308.2,31.22,1.01,5.65
2023,4,12,15,151.12,225.0,19.74,0.49,2.52
2023,4,12,16,83.02,123.15,10.17,0.16,0.8
2023,4,12,17,20.33,24.7,2.48,0.01,0.05
2023,4,12,18,0.0,0.0,0.0,0.0,0.0
2023,4,12,19,0.0,0.0,0.0,0.0,0.0
2023,4,12,20,0.0,0.0,0.0,0.0,0.0
2023,4,12,21,0.0,0.0,0.0,0.0,0.0
2023,4,12,22,0.0,0.0,0.0,0.0,0.0
2023,4,12,23,0.0,0.0,0.0,0.0,0.0
2023,4,13,0,0.0,0.0,0.0,0.0,0.0
2023,4,13,1,0.0,0.0,0.0,0.0,0.0
2023,4,13,2,0.0,0.0,0.0,0.0,0.0
2023,4,13,3,0.0,0.0,0.0,0.0,0.0
2023,4,13,4,0.0,0.0,0.0,0.0,0.0
2023,4,13,5,0.0,0.0,0.0,0.0,0.0
2023,4,13,6,7.08,7.17,0.86,0.0,0.02
2023,4,13,7,85.9,87.85,9.27,0.09,0.48
2023,4,13,8,190.38,192.25,22.65,0.48,2.38
2023,4,13,9,285.9,284.65,36.21,1.05,5.48
2023,4,13,10,320.92,353.45,42.97,1.52,8.6
2023,4,13,11,333.05,391.25,45.4,1.77,9.6
2023,4,13,12,347.48,400.75,47.59,1.87,10.25
2023,4,13,13,302.65,373.05,41.77,1.55,8.77
2023,4,13,14,249.35,312.17,33.73,1.1,6.2
2023,4,13,15,152.7,226.38,20.41,0.52,2.7
2023,4,13,16,75.52,125.38,9.88,0.16,0.83
2023,4,13,17,16.42,24.92,2.07,0.01,0.05
2023,4,13,18,0.0,0.0,0.0,0.0,0.0
2023,4,13,19,0.0,0.0,0.0,0.0,0.0
2023,4,13,20,0.0,0.0,0.0,0.0,0.0
2023,4,13,21,0.0,0.0,0.0,0.0,0.0
2023,4,13,22,0.0,0.0,0.0,0.0,0.0
2023,4,13,23,0.0,0.0,0.0,0.0,0.0
2023,4,14,0,0.0,0.0,0.0,0.0,0.0
2023,4,14,1,0.0,0.0,0.0,0.0,0.0
2023,4,14,2,0.0,0.0,0.0,0.0,0.0
2023,4,14,3,0.0,0.0,0.0,0.0,0.0
2023,4,14,4,0.0,0.0,0.0,0.0,0.0
2023,4,14,5,0.0,0.0,0.0,0.0,0.0
2023,4,14,6,2.98,6.4,0.43,0.0,0.0
2023,4,14,7,17.1,73.88,2.47,0.03,0.15
2023,4,14,8,52.73,176.02,7.7,0.19,0.95
2023,4,14,9,93.52,266.48,13.61,0.44,2.45
2023,4,14,10,171.1,339.27,24.67,0.92,5.52
2023,4,14,11,200.35,379.98,28.85,1.16,6.17
2023,4,14,12,202.52,389.1,29.97,1.24,6.5
2023,4,14,13,127.2,357.98,18.73,0.73,4.12
2023,4,14,14,57.08,298.15,8.69,0.3,1.67
2023,4,14,15,65.02,211.98,9.56,0.27,1.4
2023,4,14,16,37.6,110.27,5.27,0.09,0.48
2023,4,14,17,11.12,19.75,1.54,0.01,0.05
2023,4,14,18,0.0,0.0,0.0,0.0,0.0
2023,4,14,19,0.0,0.0,0.0,0.0,0.0
2023,4,14,20,0.0,0.0,0.0,0.0,0.0
2023,4,14,21,0.0,0.0,0.0,0.0,0.0
2023,4,14,22,0.0,0.0,0.0,0.0,0.0
2023,4,14,23,0.0,0.0,0.0,0.0,0.0
2023,4,15,0,0.0,0.0,0.0,0.0,0.0
2023,4,15,1,0.0,0.0,0.0,0.0,0.0
2023,4,15,2,0.0,0.0,0.0,0.0,0.0
2023,4,15,3,0.0,0.0,0.0,0.0,0.0
2023,4,15,4,0.0,0.0,0.0,0.0,0.0
2023,4,15,5,0.0,0.0,0.0,0.0,0.0
2023,4,15,6,3.92,6.58,0.55,0.0,0.02
2023,4,15,7,57.4,80.98,6.66,0.08,0.4
2023,4,15,8,108.98,190.9,14.37,0.34,1.75
2023,4,15,9,162.7,282.7,22.59,0.73,4.05
2023,4,15,10,239.7,350.9,33.66,1.28,7.65
2023,4,15,11,276.5,388.6,39.01,1.6,8.77
2023,4,15,12,283.02,391.27,39.75,1.64,8.9
2023,4,15,13,267.0,362.55,36.97,1.44,8.4
2023,4,15,14,226.52,302.9,30.22,1.02,5.7
2023,4,15,15,169.27,217.62,21.7,0.57,2.92
2023,4,15,16,84.25,116.25,9.95,0.16,0.83
2023,4,15,17,18.83,21.5,2.3,0.01,0.05
2023,4,15,18,0.0,0.0,0.0,0.0,0.0
2023,4,15,19,0.0,0.0,0.0,0.0,0.0
2023,4,15,20,0.0,0.0,0.0,0.0,0.0
2023,4,15,21,0.0,0.0,0.0,0.0,0.0
2023,4,15,22,0.0,0.0,0.0,0.0,0.0
2023,4,15,23,0.0,0.0,0.0,0.0,0.0
2023,4,16,0,0.0,0.0,0.0,0.0,0.0
2023,4,16,1,0.0,0.0,0.0,0.0,0.0
2023,4,16,2,0.0,0.0,0.0,0.0,0.0
2023,4,16,3,0.0,0.0,0.0,0.0,0.0
2023,4,16,4,0.0,0.0,0.0,0.0,0.0
2023,4,16,5,0.0,0.0,0.0,0.0,0.0
2023,4,16,6,6.17,6.73,0.77,0.0,0.02
2023,4,16,7,81.52,85.85,8.97,0.11,0.55
2023,4,16,8,185.38,189.2,22.05,0.5,2.52
2023,4,16,9,278.7,279.85,35.24,1.09,5.83
2023,4,16,10,350.38,348.6,45.91,1.7,9.6
2023,4,16,11,389.48,387.02,51.88,2.08,12.17
2023,4,16,12,396.27,396.58,53.29,2.17,12.75
2023,4,16,13,366.25,369.85,48.82,1.88,10.85
2023,4,16,14,302.92,312.05,39.33,1.31,7.2
2023,4,16,15,225.1,227.77,27.67,0.7,3.58
2023,4,16,16,124.08,124.8,13.59,0.21,1.08
2023,4,16,17,23.1,23.35,2.48,0.01,0.05
2023,4,16,18,0.0,0.0,0.0,0.0,0.0
2023,4,16,19,0.0,0.0,0.0,0.0,0.0
2023,4,16,20,0.0,0.0,0.0,0.0,0.0
2023,4,16,21,0.0,0.0,0.0,0.0,0.0
2023,4,16,22,0.0,0.0,0.0,0.0,0.0
2023,4,16,23,0.0,0.0,0.0,0.0,0.0
2023,4,17,0,0.0,0.0,0.0,0.0,0.0
2023,4,17,1,0.0,0.0,0.0,0.0,0.0
2023,4,17,2,0.0,0.0,0.0,0.0,0.0
2023,4,17,3,0.0,0.0,0.0,0.0,0.0
2023,4,17,4,0.0,0.0,0.0,0.0,0.0
2023,4,17,5,0.0,0.0,0.0,0.0,0.0
2023,4,17,6,4.95,6.48,0.66,0.0,0.02
2023,4,17,7,72.75,82.83,8.35,0.1,0.52
2023,4,17,8,176.23,183.65,21.16,0.48,2.48
2023,4,17,9,273.67,275.95,34.64,1.08,5.77
2023,4,17,10,342.7,343.33,44.84,1.66,9.45
2023,4,17,11,371.02,381.7,49.58,1.99,11.62
2023,4,17,12,340.6,392.0,46.9,1.95,10.95
2023,4,17,13,249.88,364.75,35.29,1.41,8.5
2023,4,17,14,181.25,306.27,25.76,0.91,5.3
2023,4,17,15,133.3,221.02,18.38,0.51,2.7
2023,4,17,16,53.5,117.27,7.28,0.12,0.67
2023,4,17,17,10.27,20.25,1.44,0.01,0.02
2023,4,17,18,0.0,0.0,0.0,0.0,0.0
2023,4,17,19,0.0,0.0,0.0,0.0,0.0
2023,4,17,20,0.0,0.0,0.0,0.0,0.0
2023,4,17,21,0.0,0.0,0.0,0.0,0.0
2023,4,17,22,0.0,0.0,0.0,0.0,0.0
2023,4,17,23,0.0,0.0,0.0,0.0,0.0
2023,4,18,0,0.0,0.0,0.0,0.0,0.0
2023,4,18,1,0.0,0.0,0.0,0.0,0.0
2023,4,18,2,0.0,0.0,0.0,0.0,0.0
2023,4,18,3,0.0,0.0,0.0,0.0,0.0
2023,4,18,4,0.0,0.0,0.0,0.0,0.0
2023,4,18,5,0.0,0.0,0.0,0.0,0.0
2023,4,18,6,4.38,6.27,0.61,0.0,0.02
2023,4,18,7,48.0,84.27,6.43,0.09,0.45
2023,4,18,8,127.3,189.65,16.92,0.41,2.17
2023,4,18,9,194.5,280.73,26.87,0.88,5.05
2023,4,18,10,175.62,347.1,26.04,1.03,6.25
2023,4,18,11,209.67,383.88,30.46,1.27,7.1
2023,4,18,12,208.38,381.23,30.34,1.27,6.95
2023,4,18,13,198.3,354.42,28.33,1.14,6.88
2023,4,18,14,93.65,296.55,13.8,0.49,2.88
2023,4,18,15,52.8,212.4,7.83,0.23,1.17
2023,4,18,16,21.27,110.77,2.93,0.05,0.27
2023,4,18,17,9.02,18.27,1.27,0.01,0.02
2023,4,18,18,0.0,0.0,0.0,0.0,0.0
2023,4,18,19,0.0,0.0,0.0,0.0,0.0
2023,4,18,20,0.0,0.0,0.0,0.0,0.0
2023,4,18,21,0.0,0.0,0.0,0.0,0.0
2023,4,18,22,0.0,0.0,0.0,0.0,0.0
2023,4,18,23,0.0,0.0,0.0,0.0,0.0
2023,4,19,0,0.0,0.0,0.0,0.0,0.0
2023,4,19,1,0.0,0.0,0.0,0.0,0.0
2023,4,19,2,0.0,0.0,0.0,0.0,0.0
2023,4,19,3,0.0,0.0,0.0,0.0,0.0
2023,4,19,4,0.0,0.0,0.0,0.0,0.0
2023,4,19,5,0.0,0.0,0.0,0.0,0.0
2023,4,19,6,4.67,5.52,0.63,0.0,0.02
2023,4,19,7,61.77,73.4,7.46,0.09,0.48
2023,4,19,8,158.6,174.7,19.16,0.44,2.23
